"Permit #","Record Type","Permit Type","Record Status","Open Date","Updated Date","Date Assigned","Date Status","Task","Status","Description","APN","Address"
"Y19-132","Planning Project","Use Permit Administrative","Approved - Closed","11/12/2019","12/10/2019","12/10/2019","11/25/2019","Consolidated Comments","Deemed Incomplete","BURGER LOFT AUP","178230002","1389 N MAIN ST, WALCR, CA "
"Y19-132","Planning Project","Use Permit Administrative","Approved - Closed","11/12/2019","12/10/2019","11/12/2019","12/10/2019","Other Review","No Comments","BURGER LOFT AUP","178230002","1389 N MAIN ST, WALCR, CA "
"Y19-132","Planning Project","Use Permit Administrative","Approved - Closed","11/12/2019","12/10/2019","","12/10/2019","CEQA Review","Project Exempt","BURGER LOFT AUP","178230002","1389 N MAIN ST, WALCR, CA "
"Y19-132","Planning Project","Use Permit Administrative","Approved - Closed","11/12/2019","12/10/2019","12/10/2019","12/10/2019","Resubmittal","Route for Review","BURGER LOFT AUP","178230002","1389 N MAIN ST, WALCR, CA "
"Y19-132","Planning Project","Use Permit Administrative","Approved - Closed","11/12/2019","12/20/2019","12/10/2019","12/19/2019","Building Review","No Comments","BURGER LOFT AUP","178230002","1389 N MAIN ST, WALCR, CA "
"Y19-132","Planning Project","Use Permit Administrative","Approved - Closed","11/12/2019","12/20/2019","12/20/2019","12/20/2019","Consolidated Comments","Deemed Complete","BURGER LOFT AUP","178230002","1389 N MAIN ST, WALCR, CA "
"Y19-132","Planning Project","Use Permit Administrative","Approved - Closed","11/12/2019","12/20/2019","12/10/2019","12/20/2019","Planning Review","No Comments","BURGER LOFT AUP","178230002","1389 N MAIN ST, WALCR, CA "
"Y19-132","Planning Project","Use Permit Administrative","Approved - Closed","11/12/2019","1/7/2020","12/20/2019","1/7/2020","Staff Analysis","Staff Level Decision","BURGER LOFT AUP","178230002","1389 N MAIN ST, WALCR, CA "
"Y19-132","Planning Project","Use Permit Administrative","Approved - Closed","11/12/2019","1/27/2020","1/7/2020","1/7/2020","Staff Level Decision","Approved","BURGER LOFT AUP","178230002","1389 N MAIN ST, WALCR, CA "
"Y19-132","Planning Project","Use Permit Administrative","Approved - Closed","11/12/2019","1/27/2020","1/27/2020","1/20/2020","Close Out","Approved - Closed","BURGER LOFT AUP","178230002","1389 N MAIN ST, WALCR, CA "
"Y19-133","Planning Project","Design Review Commercial","Close Out","11/18/2019","11/18/2019","11/18/2019","11/18/2019","Intake Review","Application Accepted","CAPRICE APARTMENTS REMODEL","174220032","1726 LACASSIE AVE, WALCR, CA 94596"
"Y19-133","Planning Project","Design Review Commercial","Close Out","11/18/2019","12/3/2019","11/22/2019","12/3/2019","Engineering Review","No Comments","CAPRICE APARTMENTS REMODEL","174220032","1726 LACASSIE AVE, WALCR, CA 94596"
"Y19-133","Planning Project","Design Review Commercial","Close Out","11/18/2019","12/4/2019","11/18/2019","12/4/2019","Building Review","No Comments","CAPRICE APARTMENTS REMODEL","174220032","1726 LACASSIE AVE, WALCR, CA 94596"
"Y19-133","Planning Project","Design Review Commercial","Close Out","11/18/2019","12/12/2019","","12/12/2019","CEQA Review","Project Exempt","CAPRICE APARTMENTS REMODEL","174220032","1726 LACASSIE AVE, WALCR, CA 94596"
"Y19-133","Planning Project","Design Review Commercial","Close Out","11/18/2019","12/12/2019","12/12/2019","12/12/2019","Consolidated Comments","Deemed Complete","CAPRICE APARTMENTS REMODEL","174220032","1726 LACASSIE AVE, WALCR, CA 94596"
"Y19-133","Planning Project","Design Review Commercial","Close Out","11/18/2019","12/12/2019","11/18/2019","12/12/2019","Traffic Engineering Review","No Comments","CAPRICE APARTMENTS REMODEL","174220032","1726 LACASSIE AVE, WALCR, CA 94596"
"Y19-133","Planning Project","Design Review Commercial","Close Out","11/18/2019","12/12/2019","11/18/2019","12/12/2019","Planning Review","No Comments","CAPRICE APARTMENTS REMODEL","174220032","1726 LACASSIE AVE, WALCR, CA 94596"
"Y19-133","Planning Project","Design Review Commercial","Close Out","11/18/2019","12/12/2019","11/18/2019","12/12/2019","Other Review","No Comments","CAPRICE APARTMENTS REMODEL","174220032","1726 LACASSIE AVE, WALCR, CA 94596"
"Y19-133","Planning Project","Design Review Commercial","Close Out","11/18/2019","1/24/2020","1/24/2020","12/20/2019","Staff Level Decision","Approved","CAPRICE APARTMENTS REMODEL","174220032","1726 LACASSIE AVE, WALCR, CA 94596"
"Y19-133","Planning Project","Design Review Commercial","Close Out","11/18/2019","1/24/2020","12/12/2019","12/20/2019","Staff Analysis","Staff Level Decision","CAPRICE APARTMENTS REMODEL","174220032","1726 LACASSIE AVE, WALCR, CA 94596"
"Y19-134","Planning Project","Design Review Commercial","Close Out","11/20/2019","1/7/2020","11/20/2019","11/20/2019","Intake Review","Application Accepted","Rodd and Gunn at Broadway PLAZA","178300037","1243 BROADWAY PZ, WALCR, CA "
"Y19-134","Planning Project","Design Review Commercial","Close Out","11/20/2019","2/10/2020","","12/9/2019","CEQA Review","Project Exempt","Rodd and Gunn at Broadway PLAZA","178300037","1243 BROADWAY PZ, WALCR, CA "
"Y19-134","Planning Project","Design Review Commercial","Close Out","11/20/2019","2/10/2020","1/7/2020","12/9/2019","Planning Review","Comments","Rodd and Gunn at Broadway PLAZA","178300037","1243 BROADWAY PZ, WALCR, CA "
"Y19-134","Planning Project","Design Review Commercial","Close Out","11/20/2019","2/10/2020","2/10/2020","12/9/2019","Consolidated Comments","Deemed Incomplete","Rodd and Gunn at Broadway PLAZA","178300037","1243 BROADWAY PZ, WALCR, CA "
"Y19-134","Planning Project","Design Review Commercial","Close Out","11/20/2019","2/10/2020","2/10/2020","1/23/2020","Resubmittal","Route for Review","Rodd and Gunn at Broadway PLAZA","178300037","1243 BROADWAY PZ, WALCR, CA "
"Y19-134","Planning Project","Design Review Commercial","Close Out","11/20/2019","2/12/2020","2/12/2020","2/10/2020","Consolidated Comments","Deemed Complete","Rodd and Gunn at Broadway PLAZA","178300037","1243 BROADWAY PZ, WALCR, CA "
"Y19-134","Planning Project","Design Review Commercial","Close Out","11/20/2019","2/10/2020","2/10/2020","2/10/2020","Planning Review","No Comments","Rodd and Gunn at Broadway PLAZA","178300037","1243 BROADWAY PZ, WALCR, CA "
"Y19-134","Planning Project","Design Review Commercial","Close Out","11/20/2019","2/12/2020","2/12/2020","2/10/2020","Planning Review","No Comments","Rodd and Gunn at Broadway PLAZA","178300037","1243 BROADWAY PZ, WALCR, CA "
"Y19-134","Planning Project","Design Review Commercial","Close Out","11/20/2019","3/11/2020","2/12/2020","2/26/2020","Staff Analysis","Staff Level Decision","Rodd and Gunn at Broadway PLAZA","178300037","1243 BROADWAY PZ, WALCR, CA "
"Y19-134","Planning Project","Design Review Commercial","Close Out","11/20/2019","3/11/2020","3/11/2020","3/9/2020","Staff Level Decision","Approved","Rodd and Gunn at Broadway PLAZA","178300037","1243 BROADWAY PZ, WALCR, CA "
"Y19-136","Planning Project","Design Review Commercial","Close Out","12/9/2019","12/9/2019","12/9/2019","12/9/2019","Intake Review","Application Accepted","LAMBORGHINI SHOWROOM REMODEL AND SIGNAGE","174150013","2255 N MAIN ST, WALCR, CA "
"Y19-136","Planning Project","Design Review Commercial","Close Out","12/9/2019","12/18/2019","12/10/2019","12/18/2019","Engineering Review","No Comments","LAMBORGHINI SHOWROOM REMODEL AND SIGNAGE","174150013","2255 N MAIN ST, WALCR, CA "
"Y19-136","Planning Project","Design Review Commercial","Close Out","12/9/2019","2/12/2020","2/12/2020","2/3/2020","Staff Analysis","Staff Level Decision","LAMBORGHINI SHOWROOM REMODEL AND SIGNAGE","174150013","2255 N MAIN ST, WALCR, CA "
"Y19-136","Planning Project","Design Review Commercial","Close Out","12/9/2019","2/12/2020","12/9/2019","2/12/2020","Traffic Engineering Review","No Comments","LAMBORGHINI SHOWROOM REMODEL AND SIGNAGE","174150013","2255 N MAIN ST, WALCR, CA "
"Y19-136","Planning Project","Design Review Commercial","Close Out","12/9/2019","2/12/2020","12/9/2019","2/12/2020","Planning Review","No Comments","LAMBORGHINI SHOWROOM REMODEL AND SIGNAGE","174150013","2255 N MAIN ST, WALCR, CA "
"Y19-136","Planning Project","Design Review Commercial","Close Out","12/9/2019","2/12/2020","2/12/2020","2/12/2020","Staff Level Decision","Approved","LAMBORGHINI SHOWROOM REMODEL AND SIGNAGE","174150013","2255 N MAIN ST, WALCR, CA "
"Y19-136","Planning Project","Design Review Commercial","Close Out","12/9/2019","2/12/2020","12/9/2019","2/12/2020","Building Review","No Comments","LAMBORGHINI SHOWROOM REMODEL AND SIGNAGE","174150013","2255 N MAIN ST, WALCR, CA "
"Y19-136","Planning Project","Design Review Commercial","Close Out","12/9/2019","2/12/2020","","2/12/2020","CEQA Review","Project Exempt","LAMBORGHINI SHOWROOM REMODEL AND SIGNAGE","174150013","2255 N MAIN ST, WALCR, CA "
"Y19-136","Planning Project","Design Review Commercial","Close Out","12/9/2019","2/12/2020","2/12/2020","2/12/2020","Consolidated Comments","Deemed Complete","LAMBORGHINI SHOWROOM REMODEL AND SIGNAGE","174150013","2255 N MAIN ST, WALCR, CA "
"Y19-137","Planning Project","Use Permit Conditional","Approved - Closed","12/11/2019","12/11/2019","12/11/2019","12/11/2019","Intake Review","Application Accepted","WALNUT CREEK THEATER CUP","183020009","1342 BROADWAY PLAZA, WALCR, CA 94596"
"Y19-137","Planning Project","Use Permit Conditional","Approved - Closed","12/11/2019","12/18/2019","12/17/2019","12/18/2019","Planning Review","Assigned - Notify Applicant","WALNUT CREEK THEATER CUP","183020009","1342 BROADWAY PLAZA, WALCR, CA 94596"
"Y19-137","Planning Project","Use Permit Conditional","Approved - Closed","12/11/2019","12/18/2019","","12/18/2019","CEQA Review","Project Exempt","WALNUT CREEK THEATER CUP","183020009","1342 BROADWAY PLAZA, WALCR, CA 94596"
"Y19-137","Planning Project","Use Permit Conditional","Approved - Closed","12/11/2019","1/7/2020","1/7/2020","1/7/2020","Staff Analysis","Set for Hearing","WALNUT CREEK THEATER CUP","183020009","1342 BROADWAY PLAZA, WALCR, CA 94596"
"Y19-137","Planning Project","Use Permit Conditional","Approved - Closed","12/11/2019","1/7/2020","1/7/2020","1/7/2020","Consolidated Comments","Deemed Complete","WALNUT CREEK THEATER CUP","183020009","1342 BROADWAY PLAZA, WALCR, CA 94596"
"Y19-137","Planning Project","Use Permit Conditional","Approved - Closed","12/11/2019","1/7/2020","12/18/2019","1/7/2020","Planning Review","No Comments","WALNUT CREEK THEATER CUP","183020009","1342 BROADWAY PLAZA, WALCR, CA 94596"
"Y19-137","Planning Project","Use Permit Conditional","Approved - Closed","12/11/2019","1/27/2020","1/7/2020","1/23/2020","Planning Commission","Approved","WALNUT CREEK THEATER CUP","183020009","1342 BROADWAY PLAZA, WALCR, CA 94596"
"Y19-137","Planning Project","Use Permit Conditional","Approved - Closed","12/11/2019","1/27/2020","1/27/2020","1/23/2020","Close Out","Approved","WALNUT CREEK THEATER CUP","183020009","1342 BROADWAY PLAZA, WALCR, CA 94596"
"Y19-137","Planning Project","Use Permit Conditional","Approved - Closed","12/11/2019","3/23/2020","1/27/2020","3/23/2020","Close Out","Approved - Closed","WALNUT CREEK THEATER CUP","183020009","1342 BROADWAY PLAZA, WALCR, CA 94596"
"Y19-138","Planning Project","Design Review Residential","Close Out","12/18/2019","12/18/2019","12/18/2019","12/18/2019","Intake Review","Application Accepted","2801 LARKEY DESIGN REVIEW","171020032","2801 LARKEY LN, WALCR, CA 94597"
"Y19-138","Planning Project","Design Review Residential","Close Out","12/18/2019","12/20/2019","12/18/2019","12/20/2019","Building Review","No Comments","2801 LARKEY DESIGN REVIEW","171020032","2801 LARKEY LN, WALCR, CA 94597"
"Y19-138","Planning Project","Design Review Residential","Close Out","12/18/2019","1/15/2020","12/19/2019","1/6/2020","Engineering Review","No Comments","2801 LARKEY DESIGN REVIEW","171020032","2801 LARKEY LN, WALCR, CA 94597"
"Y19-138","Planning Project","Design Review Residential","Close Out","12/18/2019","2/12/2020","1/30/2020","2/6/2020","Other Review","Comments","2801 LARKEY DESIGN REVIEW","171020032","2801 LARKEY LN, WALCR, CA 94597"
"Y19-138","Planning Project","Design Review Residential","Close Out","12/18/2019","2/6/2020","1/30/2020","2/6/2020","Economic Development Review","No Comments","2801 LARKEY DESIGN REVIEW","171020032","2801 LARKEY LN, WALCR, CA 94597"
"Y19-138","Planning Project","Design Review Residential","Close Out","12/18/2019","2/7/2020","1/30/2020","2/7/2020","Traffic Engineering Review","Comments","2801 LARKEY DESIGN REVIEW","171020032","2801 LARKEY LN, WALCR, CA 94597"
"Y19-138","Planning Project","Design Review Residential","Close Out","12/18/2019","2/12/2020","2/12/2020","2/11/2020","Consolidated Comments","Deemed Incomplete","2801 LARKEY DESIGN REVIEW","171020032","2801 LARKEY LN, WALCR, CA 94597"
"Y19-138","Planning Project","Design Review Residential","Close Out","12/18/2019","2/11/2020","1/30/2020","2/11/2020","Planning Review","Comments","2801 LARKEY DESIGN REVIEW","171020032","2801 LARKEY LN, WALCR, CA 94597"
"Y19-138","Planning Project","Design Review Residential","Close Out","12/18/2019","2/24/2020","2/12/2020","2/19/2020","Resubmittal","Route for Review","2801 LARKEY DESIGN REVIEW","171020032","2801 LARKEY LN, WALCR, CA 94597"
"Y19-138","Planning Project","Design Review Residential","Close Out","12/18/2019","2/26/2020","2/24/2020","2/26/2020","Planning Review","Comments","2801 LARKEY DESIGN REVIEW","171020032","2801 LARKEY LN, WALCR, CA 94597"
"Y19-138","Planning Project","Design Review Residential","Close Out","12/18/2019","3/3/2020","2/24/2020","3/3/2020","Traffic Engineering Review","Comments","2801 LARKEY DESIGN REVIEW","171020032","2801 LARKEY LN, WALCR, CA 94597"
"Y19-138","Planning Project","Design Review Residential","Close Out","12/18/2019","3/12/2020","3/12/2020","3/12/2020","Consolidated Comments","Deemed Incomplete","2801 LARKEY DESIGN REVIEW","171020032","2801 LARKEY LN, WALCR, CA 94597"
"Y19-138","Planning Project","Design Review Residential","Close Out","12/18/2019","3/12/2020","2/24/2020","3/12/2020","Engineering Review","Comments","2801 LARKEY DESIGN REVIEW","171020032","2801 LARKEY LN, WALCR, CA 94597"
"Y19-138","Planning Project","Design Review Residential","Close Out","12/18/2019","4/13/2020","3/12/2020","4/7/2020","Resubmittal","Route for Review","2801 LARKEY DESIGN REVIEW","171020032","2801 LARKEY LN, WALCR, CA 94597"
"Y19-138","Planning Project","Design Review Residential","Close Out","12/18/2019","4/13/2020","4/13/2020","4/8/2020","Traffic Engineering Review","No Comments","2801 LARKEY DESIGN REVIEW","171020032","2801 LARKEY LN, WALCR, CA 94597"
"Y19-138","Planning Project","Design Review Residential","Close Out","12/18/2019","4/23/2020","4/13/2020","4/17/2020","Engineering Review","Comments","2801 LARKEY DESIGN REVIEW","171020032","2801 LARKEY LN, WALCR, CA 94597"
"Y19-138","Planning Project","Design Review Residential","Close Out","12/18/2019","4/23/2020","4/23/2020","4/17/2020","Consolidated Comments","Deemed Incomplete","2801 LARKEY DESIGN REVIEW","171020032","2801 LARKEY LN, WALCR, CA 94597"
"Y19-138","Planning Project","Design Review Residential","Close Out","12/18/2019","4/24/2020","4/23/2020","4/24/2020","Resubmittal","Route for Review","2801 LARKEY DESIGN REVIEW","171020032","2801 LARKEY LN, WALCR, CA 94597"
"Y19-138","Planning Project","Design Review Residential","Close Out","12/18/2019","4/27/2020","4/24/2020","4/27/2020","Engineering Review","No Comments","2801 LARKEY DESIGN REVIEW","171020032","2801 LARKEY LN, WALCR, CA 94597"
"Y19-138","Planning Project","Design Review Residential","Close Out","12/18/2019","1/12/2021","4/27/2020","4/27/2020","Consolidated Comments","Deemed Complete","2801 LARKEY DESIGN REVIEW","171020032","2801 LARKEY LN, WALCR, CA 94597"
"Y19-138","Planning Project","Design Review Residential","Close Out","12/18/2019","1/12/2021","1/12/2021","4/28/2020","Staff Level Decision","Approved","2801 LARKEY DESIGN REVIEW","171020032","2801 LARKEY LN, WALCR, CA 94597"
"Y19-138","Planning Project","Design Review Residential","Close Out","12/18/2019","1/12/2021","1/12/2021","4/28/2020","Staff Analysis","Staff Level Decision","2801 LARKEY DESIGN REVIEW","171020032","2801 LARKEY LN, WALCR, CA 94597"
"Y19-138","Planning Project","Design Review Residential","Close Out","12/18/2019","1/12/2021","","5/11/2020","CEQA Review","Project Exempt","2801 LARKEY DESIGN REVIEW","171020032","2801 LARKEY LN, WALCR, CA 94597"
"Y19-139","Planning Project","Use Permit Administrative","Approved - Closed","12/18/2019","12/18/2019","12/18/2019","12/18/2019","Intake Review","Application Accepted","TOYOSU AUP","178220016","1552 LOCUST ST, WALCR, CA "
"Y19-139","Planning Project","Use Permit Administrative","Approved - Closed","12/18/2019","12/23/2019","12/23/2019","12/23/2019","Engineering Review","No Comments","TOYOSU AUP","178220016","1552 LOCUST ST, WALCR, CA "
"Y19-139","Planning Project","Use Permit Administrative","Approved - Closed","12/18/2019","12/23/2019","12/18/2019","12/23/2019","Building Review","No Comments","TOYOSU AUP","178220016","1552 LOCUST ST, WALCR, CA "
"Y19-139","Planning Project","Use Permit Administrative","Approved - Closed","12/18/2019","1/7/2020","1/7/2020","1/7/2020","Planning Review","Assigned - Notify Applicant","TOYOSU AUP","178220016","1552 LOCUST ST, WALCR, CA "
"Y19-139","Planning Project","Use Permit Administrative","Approved - Closed","12/18/2019","1/7/2020","12/18/2019","1/7/2020","Police Review","No Comments","TOYOSU AUP","178220016","1552 LOCUST ST, WALCR, CA "
"Y19-139","Planning Project","Use Permit Administrative","Approved - Closed","12/18/2019","1/7/2020","","1/7/2020","CEQA Review","Project Exempt","TOYOSU AUP","178220016","1552 LOCUST ST, WALCR, CA "
"Y19-139","Planning Project","Use Permit Administrative","Approved - Closed","12/18/2019","1/8/2020","1/7/2020","1/8/2020","Planning Review","Comments","TOYOSU AUP","178220016","1552 LOCUST ST, WALCR, CA "
